"outcome","uacr","HR","lo","hi"
"death_hd",3.34663937542546,0.663358841066792,0.518361208263738,0.848915669240407
"death_hd",3.38305025663847,0.663603443600941,0.520910367373511,0.845384461398648
"death_hd",3.4198572821987,0.663874521589036,0.523414359586271,0.842027682930675
"death_hd",3.45706476209091,0.664173443595187,0.525871408634253,0.838848349490503
"death_hd",3.4946770531918,0.664501583983293,0.528279903788971,0.835849238158213
"death_hd",3.53269855978017,0.664860323499301,0.530638429459791,0.83303286234585
"death_hd",3.57113373405263,0.665251049882877,0.532945795901662,0.830401445650826
"death_hd",3.60998707664496,0.665675158508842,0.535201070577854,0.82795689511109
"death_hd",3.64926313715911,0.666134053058808,0.537403609637307,0.825700774403118
"death_hd",3.68896651469595,0.66662914622347,0.539553088888439,0.823634277602138
"death_hd",3.72910185839378,0.667161860436029,0.541649533588127,0.82175820418766
"death_hd",3.76967386797278,0.667733628637314,0.543693346322171,0.820072936020356
"death_hd",3.8106872942853,0.668345895073159,0.545685332237665,0.818578417032831
"death_hd",3.85214693987217,0.669000116124669,0.547626720903118,0.817274136361947
"death_hd",3.89405765952506,0.669697761172062,0.549519184121994,0.816159115601151
"death_hd",3.93642436085498,0.670440313492799,0.551364849110632,0.81523190076655
"death_hd",3.97925200486694,0.671229271194786,0.553166306570591,0.814490559452011
"death_hd",4.02254560654085,0.67206614818548,0.554926613334038,0.81393268350059
"death_hd",4.06631023541876,0.672952475177806,0.556649289432007,0.813555397349072
"death_hd",4.11055101619852,0.673889800733803,0.558338309619954,0.813355372018368
"death_hd",4.15527312933383,0.674879692347053,0.55999808958273,0.81332884453558
"death_hd",4.20048181164087,0.675923737564953,0.561633467220674,0.8134716423946
"death_hd",4.2461823569115,0.677023545151972,0.563249679579562,0.813779212501796
"death_hd",4.29238011653317,0.67818074629514,0.56485233612056,0.814246653920658
"death_hd",4.33908050011554,0.679396995853039,0.566447389125322,0.814868753631087
"death_hd",4.3862889761239,0.68067397364969,0.568041102091829,0.815640024459285
"death_hd",4.43401107251958,0.682013385814779,0.569640016997599,0.816554744314072
"death_hd",4.48225237740718,0.683416966171773,0.571250921290084,0.817606995883086
"death_hd",4.53101853968894,0.684886477675556,0.572880815413852,0.818790705993483
"death_hd",4.58031526972626,0.686423713901304,0.574536881606408,0.820099683920454
"death_hd",4.63014834000829,0.688030500586428,0.57622645459649,0.82152765802588
"death_hd",4.68052358582792,0.689708697227511,0.577956994727841,0.823068310221379
"death_hd",4.73144690596505,0.691460198734265,0.579736063915152,0.824715307867417
"death_hd",4.78292426337733,0.693286937142652,0.581571304723374,0.826462332836831
"death_hd",4.83496168589841,0.695190883389437,0.583470422752484,0.828303107581519
"death_hd",4.88756526694376,0.697174049150549,0.585441172410837,0.830231418141329
"death_hd",4.9407411662242,0.699238488745762,0.587491346074257,0.832241134121586
"death_hd",4.99449561046718,0.701386301112347,0.589628766556381,0.834326225738886
"death_hd",5.04883489414591,0.703619631850476,0.591861282758772,0.836480778093374
"death_hd",5.10376538021644,0.705940675343314,0.594196768326437,0.838699002870362
"death_hd",5.15929350086271,0.708351676954889,0.596643123104425,0.840975247705963
"death_hd",5.21542575824976,0.710854935308991,0.599208277172442,0.843304003472118
"death_hd",5.2721687252851,0.713452804652524,0.601900197225117,0.845679909747854
"death_hd",5.3295290463884,0.716147697306897,0.604726895063599,0.848097758747827
"death_hd",5.3875134382695,0.718941904991537,0.607696119574676,0.850552514823727
"death_hd",5.44612869071493,0.721835657995356,0.610811913340463,0.853039545846514
"death_hd",5.50538166738298,0.724827836473447,0.614075745306865,0.855554704027983
"death_hd",5.56527930660738,0.727917300981691,0.617488830192808,0.858094221563527
"death_hd",5.62582862220981,0.731102912946461,0.62105218587606,0.860654678422581
"death_hd",5.68703670432115,0.734383532333086,0.624766648818116,0.863232974394939
"death_hd",5.74891072021173,0.73775801533897,0.628632887437757,0.865826303512935
"death_hd",5.8114579151306,0.741225212110052,0.632651413578999,0.868432130672836
"death_hd",5.87468561315389,0.744783964479423,0.636822592217136,0.871048170283116
"death_hd",5.93860121804251,0.748433103727125,0.641146649541933,0.87367236677415
"death_hd",6.00321221410902,0.752171448360269,0.645623679550568,0.876302876812423
"death_hd",6.06852616709408,0.755997801912809,0.650253649275371,0.878938053071911
"death_hd",6.13455072505233,0.759910950764418,0.655036402763295,0.881576429425335
"death_hd",6.20129361924801,0.763909661978099,0.659971663915795,0.884216707428137
"death_hd",6.26876266506021,0.767992681156322,0.665059038289571,0.886857743978013
"death_hd",6.33696576289806,0.772158730315584,0.670298013950733,0.889498540042515
"death_hd",6.4059108991258,0.776406505779493,0.675687961467489,0.892138230356389
"death_hd",6.47560614699804,0.780734676090597,0.681228133119476,0.894776073998965
"death_hd",6.54605966760501,0.785141879941331,0.686917661395428,0.897411445769985
"death_hd",6.61727971082829,0.789626724124614,0.692755556845039,0.900043828289697
"death_hd",6.68927461630676,0.79418778150476,0.698740705345618,0.902672804755911
"death_hd",6.76205281441322,0.798823589009533,0.704871864839404,0.905298052297007
"death_hd",6.83562282724153,0.803532645644307,0.711147661593252,0.907919335865629
"death_hd",6.90999326960449,0.80831341052945,0.717566586028763,0.910536502622993
"death_hd",6.98517285004266,0.813164300962182,0.724126988167732,0.9131494767685
"death_hd",7.06117037184405,0.818083690504327,0.730827072735102,0.915758254773579
"death_hd",7.13799473407502,0.823069907097492,0.737664893959286,0.918362900982603
"death_hd",7.21565493262227,0.828121231207373,0.744638350107844,0.920963543547141
"death_hd",7.29416006124625,0.833235893999029,0.75174517779491,0.923560370662961
"death_hd",7.37351931264602,0.838412075545083,0.758982946095584,0.926153627082008
"death_hd",7.45374197953571,0.843647903068992,0.766349050501537,0.928743610874064
"death_hd",7.53483745573259,0.84894144922562,0.773840706751455,0.93133067041506
"death_hd",7.61681523725714,0.854290730421515,0.781454944569549,0.933915201580981
"death_hd",7.69968492344496,0.85969370517742,0.789188601345161,0.936497645128099
"death_hd",7.78345621807081,0.865148272535688,0.797038315786559,0.939078484241807
"death_hd",7.86813893048492,0.870652270515366,0.805000521582223,0.941658242237718
"death_hd",7.95374297676165,0.876203474617906,0.813071441103312,0.944237480399882
